UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE
455080,A,,R,278711,A,,G,310,A,,G,310,A,,A,,1
455099,A,,A,,R,1147,A,,G,48,A,,G,48,Z,0,-2
455105,A,,R,74224,A,,G,82,A,,G,82,A,,A,,1
455114,R,200250,A,,A,,G,6675,A,,G,6675,A,,A,,2
455141,A,,R,159820,A,,G,178,A,,G,178,A,,A,,1
455178,A,,A,,R,3107,A,,G,129,A,,G,129,A,,-2
455187,A,,R,264000,A,,G,293,A,,G,293,A,,A,,1
455196,R,119548,R,796821,A,,G,4870,A,,R,3891,A,,A,,3
455202,R,1996,R,247329,A,,G,341,A,,G,341,A,,A,,3
455211,A,,R,298959,A,,G,332,A,,G,332,A,,A,,1
455220,A,,R,196200,A,,G,218,A,,G,218,A,,A,,1
455257,R,13830,A,,A,,G,461,A,,G,461,A,,A,,2
455275,A,,R,248845,A,,G,276,A,,G,276,A,,A,,1
455284,A,,R,239760,A,,G,266,A,,G,266,A,,A,,1
455327,R,648,R,38953,A,,G,65,A,,G,65,A,,A,,3
455336,R,7308,A,,A,,G,244,A,,G,244,A,,A,,2
455354,A,,R,301560,A,,G,335,A,,G,335,A,,A,,1
455381,A,,R,200500,A,,G,223,A,,G,223,A,,A,,1
455406,A,,A,,R,1543,A,,G,64,A,,R,44,R,624,-2
455433,A,,A,,R,2775,A,,G,116,A,,G,116,R,402,-2
455460,R,8940,A,,A,,G,298,A,,G,298,A,,A,,2
455479,R,23190,R,143100,A,,G,932,A,,G,932,A,,A,,3
455488,R,16530,A,,A,,G,551,A,,G,551,A,,A,,2
455512,R,56388,A,,A,,G,1880,A,,G,1880,A,,A,,2
455628,R,22080,A,,A,,G,736,A,,G,736,A,,A,,2
455664,R,10445,A,,R,42325,G,348,G,1764,G,348,G,1764,R,487,2
455707,A,,R,106800,A,,G,119,A,,G,119,A,,A,,1
455725,A,,R,597532,A,,G,664,A,,G,664,A,,A,,1
455734,R,4400,R,11760,A,,G,160,A,,G,160,A,,A,,3
455761,A,,R,326812,A,,G,363,A,,G,363,A,,A,,1
455770,R,4770,A,,A,,G,159,A,,G,159,A,,A,,2
455798,A,,R,80733,A,,G,90,A,,G,90,A,,A,,1
455804,A,,A,,R,2389,A,,G,100,A,,G,100,A,,-2
455813,A,,A,,R,860,A,,G,36,A,,G,36,A,,-2
455831,A,,R,161383,A,,G,179,A,,G,179,A,,A,,1
455859,A,,R,270117,A,,G,300,A,,G,300,A,,A,,1
455868,R,5335,R,213169,A,,G,415,A,,G,415,A,,A,,3
455877,A,,R,114460,A,,G,127,A,,G,127,A,,A,,1
455886,A,,R,201457,A,,G,224,A,,G,224,A,,A,,1
455895,A,,R,451647,A,,G,502,A,,G,502,A,,A,,1
455901,A,,R,144201,A,,G,160,A,,G,160,A,,A,,1
455910,A,,R,34274,A,,G,38,A,,G,38,A,,A,,1
455929,A,,R,80070,A,,G,89,A,,G,89,A,,A,,1
455965,A,,R,121150,A,,G,135,A,,G,135,A,,A,,1
455974,R,5500,A,,A,,G,122,A,,G,122,A,,A,,2
455983,R,5327,R,58823,A,,G,243,A,,G,243,A,,A,,3
455992,A,,A,,R,4219,A,,G,176,A,,G,176,A,,-2
456001,A,,R,118320,A,,G,131,A,,G,131,A,,A,,1
456029,A,,R,173390,A,,G,193,A,,G,193,A,,A,,1
456038,R,10005,R,43280,A,,G,382,A,,G,382,A,,A,,3
456065,A,,R,197394,A,,G,219,A,,G,219,A,,A,,1
456074,A,,R,220560,A,,G,245,A,,G,245,A,,A,,1
456135,A,,R,75053,A,,G,83,A,,G,83,A,,A,,1
456153,R,3812,A,,A,,G,127,A,,G,127,A,,A,,2
456205,R,11873,R,2500,A,,G,399,A,,G,399,A,,A,,3
456214,R,16369,A,,A,,G,546,A,,G,546,A,,A,,2
456287,A,,R,149223,A,,G,166,A,,G,166,A,,A,,1
456454,R,13800,A,,A,,G,460,A,,G,460,A,,A,,2
456481,R,535,A,,R,168,G,18,G,7,G,18,G,7,A,,2
456490,R,2914,A,,R,381,G,97,G,16,G,97,G,16,A,,2
456506,R,6870,A,,A,,G,229,A,,G,229,A,,A,,2
456515,R,2520,A,,A,,G,84,A,,G,84,A,,A,,2
456542,R,2237,A,,R,2854,G,75,G,119,G,75,G,119,R,465,2
456551,A,,R,78635,A,,G,87,A,,G,87,A,,A,,1
456579,R,11559,R,15680,A,,G,403,A,,G,403,A,,A,,3
456588,A,,R,33209,A,,G,37,A,,G,37,A,,A,,1
456597,A,,R,241079,A,,G,268,A,,G,268,A,,A,,1
456621,R,10071,A,,R,342,G,224,G,10,G,224,G,10,A,,2
456825,A,,R,236510,A,,G,263,A,,G,263,A,,A,,1
456852,R,15871,A,,A,,G,529,A,,G,529,A,,A,,2
456922,R,13997,R,6280,A,,G,474,A,,G,474,A,,A,,3
456931,R,20137,R,3000,A,,G,675,A,,G,675,A,,A,,3
456959,R,16870,A,,A,,G,562,A,,G,562,A,,A,,2
456968,A,,R,875077,A,,G,972,A,,G,972,A,,A,,1
456977,R,5412,A,,A,,G,180,A,,G,180,A,,A,,2
457031,A,,R,82549,A,,G,92,A,,G,92,A,,A,,1
457077,A,,R,478417,A,,G,532,A,,G,532,A,,A,,1
457086,R,54,R,191164,R,40,G,214,G,2,G,214,G,2,A,,3
457101,R,13197,A,,A,,G,440,A,,G,440,A,,A,,2
457110,R,14856,A,,A,,G,495,A,,G,495,A,,A,,2
457129,R,24015,A,,A,,G,801,A,,R,667,A,,A,,2
457192,A,,R,71400,A,,G,79,A,,G,79,A,,A,,1
457208,R,3531,A,,A,,G,118,A,,G,118,A,,A,,2
457226,R,1268,A,,R,82,G,42,G,3,R,46,G,3,A,,2
457253,A,,R,81098,A,,G,90,A,,G,90,A,,A,,1
457271,A,,A,,R,1425,A,,G,59,A,,G,59,A,,-2
457299,R,8900,R,297521,R,168,G,627,G,7,R,659,G,7,A,,3
457314,A,,R,201699,A,,G,224,A,,R,231,A,,A,,1
457323,A,,R,297225,A,,G,330,A,,G,330,A,,A,,1
457332,A,,R,75955,A,,G,84,A,,G,84,A,,A,,1
457341,A,,R,155830,A,,G,173,A,,G,173,A,,A,,1
457350,R,1610,A,,A,,G,54,A,,G,54,A,,A,,2
457378,A,,R,137309,A,,G,153,A,,G,153,A,,A,,1
457387,A,,R,327722,A,,G,364,A,,G,364,A,,A,,1
457396,A,,R,52429,A,,G,58,A,,G,58,A,,A,,1
457402,R,7581,A,,R,360,G,253,G,15,G,253,G,15,A,,2
457411,R,13780,A,,A,,G,459,A,,G,459,A,,A,,2
457420,A,,R,215282,A,,G,239,A,,G,239,A,,A,,1
457439,A,,R,136013,A,,G,151,A,,G,151,A,,A,,1
457448,A,,R,79800,A,,G,89,A,,G,89,A,,A,,1
457466,A,,R,39737,A,,G,44,A,,G,44,A,,A,,1
457475,A,,R,127440,A,,G,142,A,,G,142,A,,A,,1
457484,R,2063,A,,R,525,G,69,G,22,G,69,G,22,A,,2
457493,A,,R,67608,A,,G,75,A,,G,75,A,,A,,1
457527,R,4183,A,,A,,G,139,A,,G,139,A,,A,,2
457536,R,22715,A,,A,,G,757,A,,G,757,A,,A,,2
457545,A,,R,76492,A,,G,85,A,,G,85,A,,A,,1
457563,A,,R,256590,A,,G,285,A,,G,285,A,,A,,1
457572,A,,R,174419,A,,G,194,A,,G,194,A,,A,,1
457581,A,,R,220796,A,,G,245,A,,G,245,A,,A,,1
457606,A,,R,93934,A,,G,104,A,,G,104,A,,A,,1
457615,A,,R,20677,A,,G,23,A,,G,23,A,,A,,1
457624,A,,R,43880,A,,G,49,A,,G,49,A,,A,,1
457633,A,,R,232442,A,,G,258,A,,G,258,A,,A,,1
457642,A,,R,36466,A,,G,41,A,,G,41,A,,A,,1
457679,A,,R,23738,A,,G,26,A,,G,26,A,,A,,1
457697,R,3193,A,,R,540,G,106,G,23,G,106,G,23,A,,2
457749,A,,R,110402,A,,G,123,A,,G,123,A,,A,,1
457767,R,1327,R,52130,A,,G,102,A,,G,102,A,,A,,3
457776,A,,R,122920,A,,G,137,A,,G,137,A,,A,,1
457785,A,,R,146176,A,,G,162,A,,G,162,A,,A,,1
457794,A,,R,80000,A,,G,89,A,,G,89,A,,A,,1
457800,A,,R,378900,A,,G,421,A,,G,421,A,,A,,1
457819,A,,R,385842,A,,G,429,A,,G,429,A,,A,,1
457837,A,,R,99246,A,,G,110,A,,G,110,A,,A,,1
457855,A,,R,63465,A,,G,71,A,,G,71,A,,A,,1
457873,A,,R,80968,A,,G,90,A,,G,90,A,,A,,1
457916,A,,R,112361,A,,G,125,A,,G,125,A,,A,,1
457925,A,,R,11700,A,,G,13,A,,G,13,A,,A,,1
457943,A,,R,30000,A,,G,33,A,,G,33,A,,A,,1
457952,A,,R,152837,A,,G,170,A,,G,170,A,,A,,1
457989,A,,R,31212,A,,G,35,A,,G,35,A,,A,,1
458007,A,,R,48753,A,,G,54,A,,G,54,A,,A,,1
458043,A,,R,98519,A,,G,109,A,,G,109,A,,A,,1
458061,A,,R,40000,A,,G,44,A,,G,44,A,,A,,1
458070,A,,R,245610,A,,G,273,A,,G,273,A,,A,,1
458098,A,,R,134900,A,,G,150,A,,G,150,A,,A,,1
458104,A,,R,170913,A,,G,190,A,,G,190,A,,A,,1
458113,R,1995,A,,A,,G,67,A,,G,67,A,,A,,2
458122,A,,R,24520,A,,G,27,A,,G,27,A,,A,,1
458131,A,,R,201542,A,,G,224,A,,G,224,A,,A,,1
458140,R,3263,A,,A,,G,73,A,,G,73,A,,A,,2
458168,A,,R,89065,A,,G,99,A,,G,99,A,,A,,1
458210,R,116637,A,,R,32664,G,3888,G,1361,G,3888,G,1361,R,56,2
458229,R,96517,A,,A,,G,3217,A,,G,3217,A,,A,,2
458274,A,,R,149089,A,,G,166,A,,G,166,A,,A,,1
458405,R,9020,R,8080,A,,G,310,A,,G,310,A,,A,,3
458423,A,,R,48008,A,,G,53,A,,G,53,A,,A,,1
458441,R,12612,A,,A,,G,420,A,,G,420,A,,A,,2
458681,R,14250,A,,A,,G,475,A,,G,475,A,,A,,2
458803,A,,R,199155,A,,G,221,A,,G,221,A,,A,,1
458812,A,,R,125816,A,,G,140,A,,G,140,A,,A,,1
458821,A,,R,55258,A,,G,61,A,,G,61,A,,A,,1
458830,A,,R,172288,A,,G,191,A,,G,191,A,,A,,1
458858,A,,R,154801,A,,G,172,A,,G,172,A,,A,,1
458867,A,,R,215019,A,,G,239,A,,G,239,A,,A,,1
458885,R,26109,A,,R,950,G,580,G,26,G,580,G,26,A,,2
458919,R,161865,A,,R,12924,G,3597,G,359,G,3597,G,359,A,,2
458955,R,29714,A,,R,1499,G,660,G,42,G,660,G,42,A,,2
458964,R,69606,A,,R,5369,G,1547,G,149,G,1547,G,149,A,,2
458973,R,90756,A,,R,4302,G,2017,G,120,G,2017,G,120,A,,2
459019,A,,R,75802,A,,G,84,A,,G,84,A,,A,,1
459046,A,,R,70561,A,,G,78,A,,G,78,A,,A,,1
459055,A,,R,65643,A,,G,73,A,,G,73,A,,A,,1
459064,A,,R,74227,A,,G,82,A,,G,82,A,,A,,1
459116,A,,R,146534,A,,G,163,A,,G,163,A,,A,,1
459170,A,,R,243900,A,,G,271,A,,G,271,A,,A,,1
459198,A,,R,186658,A,,G,207,A,,G,207,A,,A,,1
459204,R,87406,R,2143203,A,,G,5295,A,,G,5295,A,,A,,3
459213,R,78843,R,2248105,R,234,G,5126,G,10,G,5126,G,10,A,,3
459231,A,,R,186405,A,,G,207,A,,G,207,A,,A,,1
459259,R,10690,A,,R,6444,G,238,G,179,G,238,G,179,R,1,2
459268,R,11319,A,,R,816,G,252,G,23,G,252,G,23,A,,2
459277,A,,R,323166,A,,G,359,A,,G,359,A,,A,,1
459286,A,,R,175300,A,,G,195,A,,G,195,A,,A,,1
459295,A,,R,79553,A,,G,88,A,,G,88,A,,A,,1
459301,A,,R,158755,A,,G,176,A,,G,176,A,,A,,1
459329,A,,R,251212,A,,G,279,A,,G,279,A,,A,,1
459347,A,,R,75551,A,,G,84,A,,G,84,A,,A,,1
459374,A,,R,172250,A,,G,191,A,,G,191,A,,A,,1
459392,A,,R,152097,A,,G,169,A,,G,169,A,,A,,1
459408,A,,R,55500,A,,G,62,A,,G,62,A,,A,,1
459426,A,,R,214455,A,,G,238,A,,G,238,A,,A,,1
459514,R,2984,A,,A,,G,99,A,,G,99,A,,A,,2
459523,A,,R,56982,A,,G,63,A,,G,63,A,,A,,1
459532,A,,R,60510,A,,G,67,A,,G,67,A,,A,,1
459541,A,,R,25600,A,,G,28,A,,G,28,A,,A,,1
459550,A,,R,156971,A,,G,174,A,,G,174,A,,A,,1
459578,A,,R,114522,A,,G,127,A,,G,127,A,,A,,1
459727,R,13130,A,,R,47456,G,438,G,1977,G,438,G,1977,A,,2
459736,A,,A,,R,12082,A,,G,503,A,,G,503,R,726,-2
459745,A,,A,,R,5110,A,,G,213,A,,G,213,R,291,-2
459824,R,685,A,,R,16597,G,23,G,692,G,23,G,692,R,1008,2
459842,R,18300,A,,R,24,G,610,G,1,G,610,G,1,A,,2
459851,R,12736,A,,R,120,G,425,G,5,G,425,G,5,A,,2
459949,R,150327,A,,R,15281,G,5011,G,637,G,5011,G,637,A,,2
459958,R,19140,A,,A,,G,638,A,,G,638,A,,A,,2
459967,A,,R,909843,A,,G,1011,A,,G,1011,A,,A,,1
459985,A,,R,480011,A,,G,533,A,,G,533,A,,A,,1
459994,R,299835,A,,R,50841,G,6663,G,1412,G,6663,G,1412,A,,2
460011,A,,R,203690,A,,G,226,A,,G,226,A,,A,,1
460020,R,25410,A,,A,,G,847,A,,G,847,A,,A,,2
460093,R,2100,A,,A,,G,70,A,,G,70,A,,A,,2
460109,R,7080,A,,A,,G,236,A,,G,236,A,,A,,2
460118,R,4590,A,,A,,G,153,A,,G,153,A,,A,,2
460127,R,4470,A,,A,,G,149,A,,G,149,A,,A,,2
460136,R,41653,R,19960,A,,G,1411,A,,G,1411,A,,A,,3
460145,R,5068,A,,A,,G,169,A,,G,169,A,,A,,2
460172,R,31068,R,3800,A,,G,1040,A,,G,1040,A,,A,,3
460181,R,20155,A,,A,,G,672,A,,G,672,A,,A,,2
460190,R,11020,A,,A,,G,367,A,,G,367,A,,A,,2
460206,R,16671,A,,A,,G,556,A,,G,556,A,,A,,2
460349,R,40764,A,,R,9715,G,1359,G,405,G,1359,G,405,A,,2
460394,R,176031,A,,A,,G,5868,A,,G,5868,A,,A,,2
460464,R,178624,A,,A,,G,5954,A,,G,5954,A,,A,,2
460482,R,8910,A,,A,,G,198,A,,G,198,A,,A,,2
460534,A,,R,339042,A,,G,377,A,,G,377,A,,A,,1
460543,R,67969,A,,A,,G,2266,A,,G,2266,A,,A,,2
460677,R,13284,A,,A,,G,443,A,,G,443,A,,A,,2
460701,A,,R,175000,A,,G,194,A,,G,194,A,,A,,1
460756,R,15750,A,,A,,G,350,A,,R,372,A,,A,,2
460765,A,,R,40010,A,,G,44,A,,G,44,A,,A,,1
460808,A,,R,9570,A,,G,11,A,,G,11,A,,A,,1
460817,R,7122,R,15040,A,,G,254,A,,G,254,A,,A,,3
460826,R,20000,R,15720,A,,G,684,A,,G,684,A,,A,,3
460835,R,4068,R,3520,A,,G,140,A,,G,140,A,,A,,3
460862,A,,R,182375,A,,G,203,A,,G,203,A,,A,,1
460871,R,17100,A,,A,,G,570,A,,R,475,A,,A,,2
460914,A,,R,374686,A,,G,416,A,,G,416,A,,A,,1
460932,A,,R,126900,A,,G,141,A,,G,141,A,,A,,1
460969,A,,R,291701,A,,G,324,A,,G,324,A,,A,,1
460978,A,,R,217806,A,,G,242,A,,G,242,A,,A,,1
460987,A,,R,108539,A,,G,121,A,,G,121,A,,A,,1
460996,A,,R,141693,A,,G,157,A,,G,157,A,,A,,1
461014,R,24133,A,,A,,G,804,A,,G,804,A,,A,,2
461023,R,8373,A,,R,684,G,279,G,29,G,279,G,29,A,,2
461032,R,2634,A,,R,957,G,88,G,40,G,88,G,40,A,,2
461087,A,,R,738276,A,,G,820,A,,G,820,A,,A,,1
461111,A,,R,54745,A,,G,61,A,,G,61,A,,A,,1
461120,A,,A,,R,565,A,,G,24,A,,R,35,R,21,-2
461139,A,,A,,R,2785,A,,G,116,A,,G,116,A,,-2
461148,R,48987,A,,R,11375,G,1633,G,474,G,1633,G,474,A,,2
461175,A,,R,81059,A,,G,90,A,,G,90,A,,A,,1
461193,A,,R,216613,A,,G,241,A,,G,241,A,,A,,1
461218,R,52720,A,,A,,G,1757,A,,G,1757,A,,A,,2
461245,A,,R,50000,A,,G,56,A,,R,60,A,,A,,1
461254,R,62,R,27890,A,,G,33,A,,G,33,A,,A,,3
461263,R,8745,A,,A,,G,292,A,,G,292,A,,A,,2
461272,A,,R,61231,A,,G,68,A,,G,68,A,,A,,1
461281,R,2700,R,2350,R,205,G,93,G,9,G,93,G,9,A,,3
461306,A,,R,81065,A,,G,90,A,,G,90,A,,A,,1
461315,R,3451,A,,A,,G,115,A,,G,115,A,,A,,2
461324,R,16556,A,,A,,G,552,A,,G,552,A,,A,,2
461333,A,,R,18500,A,,G,21,A,,G,21,A,,A,,1
461342,A,,R,101002,A,,G,112,A,,G,112,A,,A,,1
461379,A,,R,14084,A,,G,16,A,,G,16,A,,A,,1
461388,A,,R,40198,A,,G,45,A,,G,45,A,,A,,1
461412,A,,R,65400,A,,G,73,A,,G,73,A,,A,,1
461421,A,,R,208866,A,,G,232,A,,G,232,A,,A,,1
461430,A,,R,418320,A,,G,465,A,,G,465,A,,A,,1
461485,A,,A,,R,3105,A,,G,129,A,,G,129,R,20,-2
461494,A,,R,195264,A,,G,217,A,,G,217,A,,A,,1
461500,A,,R,37386,A,,G,42,A,,G,42,A,,A,,1
461528,R,4042,A,,R,552,G,135,G,23,G,135,G,23,R,14,2
461537,A,,R,24270,A,,G,27,A,,G,27,A,,A,,1
461555,A,,R,143139,A,,G,159,A,,G,159,A,,A,,1
461573,R,5698,A,,A,,G,190,A,,G,190,A,,A,,2
461582,A,,R,101266,A,,G,113,A,,G,113,A,,A,,1
461607,A,,R,94546,A,,G,105,A,,G,105,A,,A,,1
461625,R,2040,A,,A,,G,68,A,,R,24,A,,A,,2
461652,A,,R,77186,A,,G,86,A,,G,86,A,,A,,1
461689,R,10089,A,,A,,G,336,A,,G,336,A,,A,,2
461704,A,,R,172198,A,,G,191,A,,G,191,A,,A,,1
461713,A,,R,43672,A,,G,49,A,,G,49,A,,A,,1
461722,A,,R,72670,A,,G,81,A,,G,81,A,,A,,1
461740,A,,R,47503,A,,G,53,A,,G,53,A,,A,,1
461759,R,11565,A,,R,0,G,386,G,0,G,386,G,0,A,,2
461768,A,,R,227632,A,,G,253,A,,G,253,A,,A,,1
461786,A,,R,26641,A,,G,30,A,,G,30,A,,A,,1
461795,R,15279,A,,R,6704,G,509,G,279,G,509,G,279,A,,2
461810,A,,R,28800,A,,G,32,A,,G,32,A,,A,,1
461829,A,,R,116716,A,,G,130,A,,G,130,A,,A,,1
461838,A,,R,197225,A,,G,219,A,,G,219,A,,A,,1
461847,R,2730,A,,A,,G,91,A,,G,91,A,,A,,2
461856,R,7210,R,54670,A,,G,301,A,,G,301,A,,A,,3
461865,R,92,R,85000,A,,G,98,A,,G,98,A,,A,,3
461874,A,,R,103603,A,,G,115,A,,G,115,A,,A,,1
461883,R,2000,A,,R,1300,G,67,G,54,G,67,G,54,A,,2
461892,R,4529,A,,A,,G,151,A,,G,151,A,,A,,2
461908,A,,R,83024,A,,G,92,A,,G,92,A,,A,,1
461917,A,,R,195117,A,,G,217,A,,G,217,A,,A,,1
461926,A,,R,187363,A,,G,208,A,,G,208,A,,A,,1
461944,A,,R,81006,A,,G,90,A,,G,90,A,,A,,1
461953,R,1400,A,,A,,G,31,A,,G,31,A,,A,,2
461962,A,,R,150301,A,,G,167,A,,G,167,A,,A,,1
461999,A,,R,159714,A,,G,177,A,,G,177,A,,A,,1
462008,A,,R,220330,A,,G,245,A,,G,245,A,,A,,1
462017,A,,R,98113,A,,G,109,A,,G,109,A,,A,,1
462035,A,,R,260100,A,,G,289,A,,G,289,A,,A,,1
462044,A,,A,,R,1024,A,,G,43,A,,R,51,A,,-2
462053,A,,R,280520,A,,G,312,A,,G,312,A,,A,,1
462062,A,,R,135259,A,,G,150,A,,G,150,A,,A,,1
462071,A,,R,243910,A,,G,271,A,,G,271,A,,A,,1
462336,A,,R,66163,A,,G,74,A,,G,74,A,,A,,1
462354,R,15591,A,,A,,G,346,A,,G,346,A,,A,,2
463056,R,38269,A,,A,,G,1276,A,,G,1276,A,,A,,2
464226,R,21517,A,,R,1184,G,717,G,49,G,717,G,49,A,,2
466921,R,9260,A,,A,,G,309,A,,R,257,A,,A,,2
466930,R,67474,A,,A,,G,2249,A,,R,1874,A,,A,,2
467094,A,,R,167653,A,,G,186,A,,G,186,A,,A,,1
467863,A,,R,308280,A,,G,343,A,,G,343,A,,A,,1
467872,A,,R,270765,A,,G,301,A,,G,301,A,,A,,1
467906,A,,R,164670,A,,G,183,A,,G,183,A,,A,,1
468246,A,,R,196045,A,,G,218,A,,G,218,A,,A,,1
468255,A,,R,45900,A,,G,51,A,,G,51,A,,A,,1
468769,A,,R,153707,A,,G,171,A,,G,171,A,,A,,1
468848,R,31800,A,,A,,G,1060,A,,G,1060,A,,A,,2
468893,A,,R,227115,A,,G,252,A,,G,252,A,,A,,1
468909,R,43632,A,,A,,G,1454,A,,G,1454,A,,A,,2
468963,R,17062,A,,A,,G,569,A,,G,569,A,,A,,2
469416,R,11232,A,,A,,G,374,A,,G,374,A,,A,,2
469610,R,990,A,,A,,G,33,A,,G,33,A,,A,,2
469629,R,5835,A,,A,,G,195,A,,G,195,A,,A,,2
469911,A,,R,124154,A,,G,138,A,,G,138,A,,A,,1
470038,R,63216,A,,A,,G,2107,A,,G,2107,A,,A,,2
470047,R,1611,A,,A,,G,54,A,,G,54,A,,A,,2
470296,A,,R,18607,A,,G,21,A,,G,21,A,,A,,1
470393,A,,R,153092,A,,G,170,A,,G,170,A,,A,,1
474863,R,40148,A,,R,3483,G,1338,G,145,G,1338,G,145,A,,2
474915,A,,R,332414,A,,G,369,A,,G,369,A,,A,,1
474924,A,,R,200532,A,,G,223,A,,G,223,A,,A,,1
475015,A,,R,219965,A,,G,244,A,,G,244,A,,A,,1
475024,R,16410,A,,A,,G,547,A,,G,547,A,,A,,2
475033,R,2304,A,,R,42282,G,77,G,1762,R,96,G,1762,A,,2
475060,R,9904,A,,A,,G,330,A,,G,330,A,,A,,2
475121,R,276401,A,,R,72106,G,9213,G,3004,G,9213,G,3004,R,304,2
475176,R,25067,A,,A,,G,836,A,,G,836,A,,A,,2
475200,R,3847,A,,A,,G,128,A,,R,159,A,,A,,2
475228,A,,A,,A,,A,,A,,A,,A,,R,86,-2
475273,R,3990,A,,R,2262,G,133,G,94,G,133,G,94,Z,0,2
475282,A,,R,99507,A,,G,111,A,,G,111,A,,A,,1
475325,R,566,R,162202,A,,G,199,A,,G,199,A,,A,,3
475398,R,1908,A,,R,795,G,64,G,33,G,64,G,33,A,,2
475404,A,,R,105498,A,,G,117,A,,G,117,A,,A,,1
475422,R,2016,A,,A,,G,67,A,,G,67,A,,A,,2
475431,A,,R,62900,A,,G,70,A,,G,70,A,,A,,1
475468,A,,R,188473,A,,G,209,A,,G,209,A,,A,,1
475486,A,,R,222923,A,,G,248,A,,G,248,A,,A,,1
475495,A,,A,,R,54758,A,,G,2282,A,,R,1758,R,107,-2
475547,A,,R,77238,A,,G,86,A,,G,86,A,,A,,1
475556,A,,R,132905,A,,G,148,A,,G,148,A,,A,,1
475565,R,25213,A,,A,,G,840,A,,G,840,A,,A,,2
475574,A,,R,35550,A,,G,40,A,,G,40,A,,A,,1
475608,R,2835,A,,R,636,G,95,G,27,G,95,G,27,A,,2
475653,A,,R,83023,A,,G,92,A,,G,92,A,,A,,1
475662,A,,R,72420,A,,G,80,A,,G,80,A,,A,,1
475705,A,,R,28568,A,,G,32,A,,G,32,A,,A,,1
475714,R,1325,R,204908,A,,G,272,A,,G,272,A,,A,,3
475723,R,7249,R,93523,A,,G,346,A,,G,346,A,,A,,3
475732,R,47184,A,,A,,G,1573,A,,R,1311,A,,A,,2
475741,R,5196,A,,A,,G,173,A,,R,144,A,,A,,2
475839,R,4071,A,,A,,G,136,A,,G,136,A,,A,,2
476063,R,19668,A,,A,,G,656,A,,G,656,A,,A,,2
476179,A,,R,159849,A,,G,178,A,,G,178,A,,A,,1
476230,R,1110,A,,A,,G,37,A,,G,37,A,,A,,2
476355,R,1636,A,,A,,G,36,A,,G,36,A,,A,,2
476489,A,,R,57600,A,,G,64,A,,G,64,A,,A,,1
476498,R,3061,R,382695,A,,G,527,A,,G,527,A,,A,,3
476540,A,,R,102940,A,,G,114,A,,G,114,A,,A,,1
476559,A,,R,96305,A,,G,107,A,,G,107,A,,A,,1
476568,A,,R,18516,A,,G,21,A,,G,21,A,,A,,1
476595,A,,R,81900,A,,G,91,A,,G,91,A,,A,,1
476601,R,2730,A,,A,,G,91,A,,G,91,A,,A,,2
476610,A,,R,33100,A,,G,37,A,,G,37,A,,A,,1
476629,A,,R,214574,A,,G,238,A,,G,238,A,,A,,1
476683,R,306,R,270100,A,,G,310,A,,G,310,A,,A,,3
476692,R,1590,A,,A,,G,53,A,,G,53,A,,A,,2
476708,A,,R,101332,A,,G,113,A,,G,113,A,,A,,1
476717,R,21540,A,,A,,G,718,A,,G,718,A,,A,,2
476726,R,3646,R,576152,A,,G,762,A,,G,762,A,,A,,3
476735,A,,R,29813,A,,G,33,A,,G,33,A,,A,,1
476753,A,,R,201575,A,,G,224,A,,G,224,A,,A,,1
476780,A,,R,55170,A,,G,61,A,,G,61,A,,A,,1
476799,R,2083,R,203745,A,,G,296,A,,G,296,A,,A,,3
476805,A,,R,48660,A,,G,54,A,,G,54,A,,A,,1
476814,A,,R,532350,A,,G,592,A,,G,592,A,,A,,1
476841,A,,R,167445,A,,G,186,A,,G,186,A,,A,,1
476850,A,,R,117487,A,,G,131,A,,G,131,A,,A,,1
476869,A,,R,134964,A,,G,150,A,,G,150,A,,A,,1
476878,A,,R,189600,A,,G,211,A,,G,211,A,,A,,1
476887,A,,R,593492,A,,G,659,A,,G,659,A,,A,,1
476896,A,,R,106283,A,,G,118,A,,G,118,A,,A,,1
476902,A,,R,128020,A,,G,142,A,,G,142,A,,A,,1
476939,R,22494,R,750,A,,G,751,A,,G,751,A,,A,,3
476975,R,182498,A,,R,47876,G,6083,G,1995,G,6083,G,1995,A,,2
476984,A,,R,211145,A,,G,235,A,,G,235,A,,A,,1
476993,A,,R,329294,A,,G,366,A,,G,366,A,,A,,1
477002,A,,R,72025,A,,G,80,A,,G,80,A,,A,,1
477039,R,35023,A,,R,19787,G,1167,G,824,G,1167,G,824,R,14,2
477233,R,2990,A,,A,,G,100,A,,G,100,A,,A,,2
478582,A,,R,125764,A,,G,140,A,,G,140,A,,A,,1
478591,A,,R,154955,A,,G,172,A,,G,172,A,,A,,1
478616,A,,R,122225,A,,G,136,A,,G,136,A,,A,,1
478917,A,,R,45392,A,,G,50,A,,G,50,A,,A,,1
478953,A,,R,242875,A,,G,270,A,,G,270,A,,A,,1
479062,R,4204,A,,A,,G,140,A,,G,140,A,,A,,2
479424,R,3446,R,229338,A,,G,370,A,,G,370,A,,A,,3
479956,R,175459,A,,R,71928,G,5849,G,2997,G,5849,G,2997,R,47,2
479965,R,7613,A,,A,,G,254,A,,G,254,A,,A,,2
479974,A,,R,70117,A,,G,78,A,,G,78,A,,A,,1
